area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm,seed_offline,time_offline,action_offline,config_id_offline,frame_offline,experiment.update_freq_offline,experiment.checkpoint,compatibility_mode_offline,experiment.step_duration_offline,filepath_offline,environment.path,experiment.image_save_keys,environment_offline,algorithm_offline
"[ 79.5625  65.     111.      82.6875  90.8125 102.375  111.0625  57.1875
 126.9375 153.625   93.75   101.5     56.125  113.9375  72.4375 119.4375
 148.5     49.375   23.25    83.4375  59.625   62.      72.75    53.375
  73.5625 121.375   71.375   55.25    36.8125  50.25    52.5     27.9375
  24.6875  48.3125  64.6875  63.875 ]",[1.74422529e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744246891.2298815,108,109,-2662128216915483363,0.1998830767965594,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385396.8638115,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,108.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.5     82.875  109.25    76.5625  77.      84.125  100.6875  56.0625
 119.     129.75    82.125   89.0625  50.375   89.125   66.8125  97.
 127.8125  43.      21.75    60.9375  47.5625  54.4375  62.1875  44.0625
  66.1875  90.3125  63.75    52.      22.75    41.3125  46.25    24.5625
  23.8125  59.125   57.8125  52.125 ]",[1.74422535e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744246946.8491185,109,110,-2662128216915483363,-0.129159919380583,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385399.1695616,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,109.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.6875  83.     112.4375  75.1875  78.75    89.6875 103.4375  53.
 118.625  122.1875  83.0625  88.875   52.0625  95.3125  63.1875 101.6875
 124.5625  42.1875  19.625   63.3125  49.9375  54.8125  60.0625  42.375
  65.0625  96.625   61.375   50.8125  24.4375  40.5625  39.8125  21.375
  23.25    60.      58.6875  45.0625]",[1.7442254e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247002.974677,110,111,-2662128216915483363,0.0017453529676077,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385401.815502,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,110.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.25    83.     113.125   73.625   78.0625  84.625  104.5625  55.3125
 118.4375 120.5     80.4375  90.5625  48.25    96.1875  58.5     99.5625
 131.      42.75    19.625   65.3125  48.75    55.3125  60.75    42.5625
  65.125   91.8125  42.0625  50.75    24.5625  41.375   44.0625  24.75
  25.875   54.125   58.0625  47.375 ]",[1.74422546e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247057.194499,111,112,-2662128216915483363,-0.0197790938424299,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385404.1037855,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,111.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.125   90.3125 116.625   72.6875  77.1875  78.1875 100.      51.75
 122.375  133.1875  81.75    89.625   48.9375  90.3125  67.4375  98.875
 127.625   41.4375  18.      61.3125  47.4375  54.      59.0625  42.25
  69.8125  86.375   60.375   50.9375  23.4375  37.625   20.25    20.75
  23.125   41.25    56.125   51.6875]",[1.74422551e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247112.8425066,112,113,-2662128216915483363,-0.0181212552650151,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385406.3000188,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,112.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.3125  81.875  115.3125  73.8125  76.1875  87.0625 103.0625  54.25
 117.3125 122.875   82.6875  88.75    49.125   91.3125  61.5625 100.1875
 128.      38.6875  16.625   62.4375  48.4375  53.9375  59.5625  43.875
  67.625   97.25    61.25    49.9375  24.      39.75    40.75    22.5625
  24.      42.625   58.4375  43.4375]",[1.74422557e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247168.469637,113,114,-2662128216915483363,0.0159640619637279,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385408.5051613,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,113.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.1875  87.875  111.0625  75.1875  79.5625  84.0625  99.25    56.25
 119.1875 124.9375  83.875   86.      47.8125  94.9375  62.3125  97.
 127.25    42.6875  16.4375  61.      46.75    55.6875  56.5625  42.
  60.875   91.1875  60.6875  51.9375  22.1875  39.375   22.1875  21.5
  22.625   43.4375  56.      50.25  ]",[1.74422562e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247223.055719,114,115,-2662128216915483363,-0.0120360019180654,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385410.706363,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,114.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.6875  87.875  107.25    74.25    76.4375  80.5625  97.5625  54.3125
 119.375  126.625   79.25    88.4375  48.75    83.5     60.875  100.125
 125.5     41.875   17.375   60.      47.      54.3125  56.125   42.625
  64.4375  88.125   45.375   52.5     23.0625  38.875   22.3125  23.5625
  21.      58.25    56.4375  46.6875]",[1.74422568e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247278.2773442,115,116,-2662128216915483363,-0.015418771216286,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385412.9292333,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,115.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.25    81.5    110.375   75.8125  75.875   82.6875 103.125   54.5625
 119.75   125.5625  81.375   82.125   48.625   95.0625  62.375   97.25
 126.3125  37.125   16.      62.3125  46.75    54.      59.375   42.4375
  65.125   93.875   65.5     49.1875  24.0625  38.25    39.625   11.125
  20.875   43.875   55.8125  45.4375]",[1.74422573e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247334.3683584,116,117,-2662128216915483363,0.0176020669441023,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385415.7169392,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,116.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.125   79.9375 109.125   74.3125  80.4375  83.375  101.9375  55.4375
 111.875  126.25    81.625   88.875   48.5     91.5     62.      97.5625
 128.9375  40.      16.3125  59.4375  48.0625  51.      58.75    42.3125
  62.1875  97.8125  59.3125  49.25    22.8125  38.4375  21.125   20.9375
  21.4375  60.5625  55.125   48.625 ]",[1.74422579e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247390.1432068,117,118,-2662128216915483363,-0.0011084215530096,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385418.1574326,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,117.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 69.625   84.0625 107.1875  72.25    79.625   81.6875  98.125   54.9375
 119.9375 124.4375  82.4375  84.5625  48.125   87.875   68.625   98.6875
 122.375   39.8125  16.375   59.125   46.5625  54.9375  59.375   43.3125
  60.5625  86.625   59.5625  48.125   22.8125  38.6875  25.9375  20.0625
  21.125   55.8125  55.625   49.1875]",[1.74422585e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247446.3494196,118,119,-2662128216915483363,-0.005247120515234,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385420.3262918,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,118.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.625   82.4375 109.625   75.0625  81.1875  89.0625  96.5     54.9375
 122.8125 127.375   79.      83.5     49.5625  88.5625  67.0625  95.375
 122.1875  38.25    15.75    62.625   49.5625  51.875   56.375   41.8125
  61.5     90.0625  58.      50.0625  22.0625  40.75    20.0625  20.0625
  19.5625  55.9375  52.5     45.75  ]",[1.7442259e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247502.135686,119,120,-2662128216915483363,-0.005520121300089,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385422.4161725,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,119.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 63.375   83.375  110.25    75.125   75.3125  87.75    97.      52.4375
 120.625  119.625   83.125   84.9375  48.0625  91.875   60.5625  97.4375
 122.5625  39.5625  17.5     60.      44.875   52.875   54.3125  41.4375
  64.5     94.6875  58.6875  50.6875  22.6875  39.625   20.375   21.3125
  21.25    55.25    53.9375  45.3125]",[1.74422596e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247558.5168495,120,121,-2662128216915483363,-0.00291197374271,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385424.778396,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,120.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.8125  87.25   109.625   72.5     77.375   85.875   99.8125  54.
 119.     127.      82.9375  85.6875  47.875   84.4375  65.1875  98.
 127.125   39.625   16.5625  59.0625  45.4375  53.1875  57.5625  41.5625
  56.6875  90.9375  60.875   48.4375  22.125   39.75    19.4375  20.4375
  20.4375  43.4375  54.8125  44.9375]",[1.74422601e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247614.444355,121,122,-2662128216915483363,-0.0082557495226191,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385427.1664443,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,121.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.0625  84.25   113.1875  75.6875  79.9375  83.6875 103.6875  55.1875
 117.25   130.1875  79.5625  88.4375  47.25    89.375   59.9375  98.375
 127.6875  39.9375  16.75    60.8125  46.9375  52.625   58.9375  42.9375
  63.5625  94.125   62.9375  50.25    22.75    38.125   38.625   20.8125
  20.5625  52.25    55.9375  44.5625]",[1.74422607e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247670.7964835,122,123,-2662128216915483363,0.0272909586830378,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385429.4103131,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,122.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.1875  82.9375 111.625   75.      80.1875  83.75    99.3125  54.0625
 115.9375 124.3125  77.4375  88.125   47.1875  89.75    61.1875  98.9375
 126.3125  40.8125  17.8125  59.5     46.625   54.375   57.      43.
  59.6875  98.5625  61.625   47.375   23.      38.25    21.5     20.5
  22.4375  53.4375  55.1875  37.875 ]",[1.74422613e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247725.8134804,123,124,-2662128216915483363,-0.0192822396729904,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385431.8209524,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,123.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.3125  87.75   107.875   72.0625  78.3125  82.     101.      53.25
 115.     127.9375  80.375   87.625   46.9375  89.125   64.125   97.875
 121.375   40.875   17.875   58.625   45.25    53.125   57.625   40.75
  60.5625  87.5625  41.      48.125   23.      37.4375  19.5625  24.625
  22.9375  55.4375  53.8125  45.375 ]",[1.74422618e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247781.7481697,124,125,-2662128216915483363,-0.0126969956552348,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385433.9215424,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,124.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.75    84.875  109.      71.5     76.25    83.3125 101.625   54.5
 112.125  124.8125  80.4375  88.1875  46.8125  84.8125  64.125   98.75
 131.6875  38.375   17.375   59.875   49.625   52.4375  56.0625  40.9375
  61.1875  91.125   58.9375  50.8125  24.9375  37.5     21.25    21.375
  19.75    47.125   56.4375  46.5   ]",[1.74422624e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247838.0960493,125,126,-2662128216915483363,0.0095643188775841,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385436.061376,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,125.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 65.6875  83.1875 108.5     72.8125  75.9375  82.0625  96.9375  54.9375
 119.1875 123.375   82.1875  88.5     46.3125  86.9375  60.75    99.3125
 128.1875  40.75    16.375   59.4375  46.5625  54.5     56.      41.75
  65.25    88.0625  61.5     47.875   22.4375  36.1875  40.625   21.5
  21.1875  58.4375  55.625   38.25  ]",[1.74422629e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247893.696738,126,127,-2662128216915483363,0.0076211210015013,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385438.2716672,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,126.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.875   80.125  112.6875  73.6875  76.5625  85.375   97.375   55.25
 120.     126.6875  81.6875  87.6875  47.9375  85.625   61.6875  99.625
 121.4375  40.9375  18.125   61.5     47.625   51.8125  56.5     42.125
  59.75    91.75    59.75    48.875   23.625   38.625   27.5625   0.
  20.375   59.375   52.3125  47.125 ]",[1.74422635e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744247950.059017,127,128,-2662128216915483363,-0.0018210174668778,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385440.676345,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,127.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 63.5     81.1875 111.875   73.      76.5625  79.5     99.0625  54.5
 119.625  125.25    81.4375  85.5625  46.125   87.4375  59.1875 100.4375
 126.5625  41.      15.0625  57.125   46.8125  50.4375  56.      42.8125
  61.375   99.8125  41.375   48.375   23.125   40.375   38.5625  21.75
  24.375   47.375   53.5625  43.0625]",[1.74422641e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248006.1580672,128,129,-2662128216915483363,-0.0155778093005403,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385442.7740085,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,128.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 62.5625  85.875  106.6875  73.1875  77.75    83.1875  95.75    52.75
 113.25   122.75    80.125   83.      47.75    87.625   60.9375 100.125
 127.25    39.0625  16.4375  64.0625  47.125   52.1875  57.5625  45.6875
  61.375   90.1875  58.8125  48.      22.5625  38.4375  44.375   22.1875
  22.125   59.75    53.875   45.875 ]",[1.74422646e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248062.6593978,129,130,-2662128216915483363,0.0233282479616871,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385444.857261,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,129.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 62.125   81.0625 109.8125  72.9375  77.6875  80.9375  99.625   53.75
 119.0625 125.0625  82.25    87.25    46.5     94.      67.1875 100.1875
 130.375   37.875   18.      62.125   47.25    52.3125  57.6875  40.9375
  62.0625 100.5625  60.75    47.9375  29.6875  38.0625  20.75    21.375
  20.1875  55.9375  53.875   39.875 ]",[1.74422652e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248118.5072396,130,131,-2662128216915483363,-0.0025422150170181,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385447.0628865,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,130.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.4375  79.5625 106.3125  71.25    77.75    78.5    101.      54.875
 119.4375 119.75    80.625   85.9375  46.625   93.25    60.     101.3125
 131.      40.875   16.6875  61.125   47.8125  53.75    57.5625  41.5625
  65.6875  99.25    41.0625  50.3125  22.5625  36.25    21.5     19.3125
  22.625   45.0625  53.9375  46.5625]",[1.74422657e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248174.4395463,131,132,-2662128216915483363,-0.0179425317342649,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385449.370516,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,131.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 67.375   80.4375 111.5625  76.125   76.125   86.6875 107.625   53.
 111.5625 122.8125  80.125   84.625   44.75    88.875   62.875  101.9375
 125.4375  40.125   16.0625  60.0625  47.5625  52.6875  54.      41.9375
  62.3125  87.4375  40.9375  48.3125  22.4375  37.25    21.125   42.25
  23.8125  57.9375  55.75    45.5   ]",[1.74422663e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248230.7274122,132,133,-2662128216915483363,0.0135747397040046,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385451.4552083,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,132.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.75    81.5625 110.3125  74.5625  77.625   84.25    98.      54.0625
 114.9375 126.625   84.5     86.25    49.6875  88.5     66.875   99.3125
 125.5625  39.25    19.875   62.      46.5625  52.5625  58.75    44.875
  63.0625  87.375   59.8125  47.4375  23.75    38.6875  21.75    23.375
  22.625   53.375   51.75    38.3125]",[1.74422669e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248286.243769,133,134,-2662128216915483363,-0.0028758981787476,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385453.617048,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,133.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.5625  81.8125 108.375   77.1875  76.6875  87.6875  97.25    52.6875
 116.3125 123.875   81.8125  84.5     48.8125  87.9375  62.25    99.125
 123.4375  40.1875  18.      64.5     45.6875  52.125   58.5     40.5
  64.375   94.625   41.125   48.625   23.1875  40.4375  20.3125  28.5625
  21.625   54.5     55.375   38.875 ]",[1.74422674e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248342.9902148,134,135,-2662128216915483363,-0.0040472034399214,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385455.8571029,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,134.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.9375  81.4375 111.25    73.875   76.      83.1875 101.375   54.4375
 114.3125 124.4375  83.875   84.5     49.75    90.6875  67.625   98.9375
 126.8125  40.0625  22.75    57.8125  48.75    53.125   55.4375  40.875
  66.5     86.      41.125   48.0625  22.75    37.4375  42.      21.4375
  20.75    56.5     52.      47.5   ]",[1.7442268e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248399.077912,135,136,-2662128216915483363,0.0064676966587431,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385458.4759452,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,135.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 63.      82.375  111.8125  73.375   77.3125  85.0625  97.      55.375
 121.75   121.625   81.625   81.9375  47.0625  86.9375  61.3125  98.5625
 121.6875  39.9375  17.375   59.4375  48.4375  53.25    55.3125  41.875
  63.      96.375   58.8125  47.375   21.9375  37.5     20.0625  22.5
  37.625   58.125   53.3125  44.875 ]",[1.74422685e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248453.31623,136,137,-2662128216915483363,0.0013305065280538,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385460.968577,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,136.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.5625  83.125  114.25    76.25    77.625   82.9375  98.3125  54.625
 119.9375 128.6875  83.75    86.25    46.5     90.875   59.9375  98.
 127.125   39.9375  17.9375  58.25    47.625   52.6875  57.5625  39.375
  64.8125  93.125   60.1875  48.0625  22.75    37.      20.6875  36.375
  20.0625  58.8125  53.375   48.8125]",[1.74422691e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248510.339297,137,138,-2662128216915483363,0.00811972294389,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385463.510622,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,137.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 66.125   78.9375 111.8125  73.0625  76.0625  83.5625 100.875   55.3125
 115.25   125.75    80.6875  88.8125  47.625   81.6875  62.5625  98.25
 124.1875  39.6875  18.375   62.0625  47.75    53.4375  57.75    42.875
  65.      92.9375  39.5625  48.6875  22.875   36.6875  20.8125  21.5
  20.375   47.9375  53.5     48.75  ]",[1.74422697e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248566.5476327,138,139,-2662128216915483363,-0.0268373144363746,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385466.0166564,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,138.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
"[ 64.875   80.5625 114.625   73.4375  80.1875  85.875   96.1875  54.0625
 121.75   125.625   81.8125  85.5     45.875   83.4375  63.9375  98.625
 130.125   40.1875  17.      59.25    46.3125  51.25    53.375   42.25
  61.1875  93.      40.6875  46.875   22.25    36.9375  21.625   21.3125
  22.5     58.125   53.75    48.875 ]",[1.74422702e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248622.179871,139,140,-2662128216915483363,-0.0023558314422733,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,1,P3,Spreadsheet1,0.0,1744385468.3672364,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],4.895702158111329e+18,139.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-1/z1,*,P3,Spreadsheet1
